"y","x1","x2","x3"
17468.1367866141,49.1036959541437,205.898708119673,"B"
17185.2238509052,59.9782650548694,201.364060142476,"C"
15385.5986460906,50.1926893567287,197.081659491484,"A"
9830.85145041455,35.0783545175436,198.569355914577,"A"
14343.1502217999,51.5009783427028,197.439538717906,"A"
15653.1314431938,53.2541219727334,202.211272729724,"B"
17567.0194235439,55.9744805129845,199.26644130691,"B"
16326.8337983527,49.8253526612764,194.711734743816,"A"
16437.8946888836,52.8352754679773,193.599063688134,"C"
16218.3836597106,48.1755730546118,197.578714064968,"B"
15176.3087274122,47.11184993657,205.839196493826,"C"
17419.0682119562,48.8461066116746,198.608758052152,"B"
14648.2364856831,48.1246117963397,201.781806140114,"B"
11475.489761938,36.8365966842055,196.536596259289,"B"
16693.1263152152,51.9559032010471,200.068595137976,"A"
15303.0315382236,49.0098337640003,202.917166330933,"C"
10267.8285715575,38.0135748149103,198.972467326078,"B"
14921.658574801,47.5263438970739,202.394421340528,"B"
14991.2217616207,52.5148139762616,194.495171186922,"A"
13751.6345190522,47.7158473781608,200.19677338426,"B"
14862.3447261739,52.2566029735858,198.854253739404,"C"
16452.4031510376,53.1798946967225,200.55464954735,"B"
15226.3787300374,43.7196967671423,201.649261586202,"C"
15220.29641278,43.328369117637,198.033500247838,"A"
17108.6396225284,55.8182750124549,196.244880735119,"B"
17454.0783413603,51.8867109083984,199.466129646039,"B"
13519.2202496905,45.5141289739023,198.960952289959,"A"
14950.5279417859,47.1722985915242,190.273559100867,"B"
17467.9628430779,53.9256601573231,200.324687968886,"B"
19457.2975194982,60.1056449089019,201.887898494766,"B"
13555.5865959852,47.0253721505036,204.685727605878,"A"
13177.0225615756,52.9225248169131,200.912668976595,"B"
13103.1024682093,46.2587970304286,205.413006139844,"B"
16644.6543153261,49.9856021116131,203.304877103543,"A"
14132.8347340484,40.772761295177,198.832551026687,"B"
13799.1756342114,53.8383776610367,194.907347356345,"B"
14491.1909134936,45.7198804852989,201.597090907854,"C"
14832.6026215783,48.6428889618461,198.242204318563,"C"
15212.4777209025,47.4203473716366,201.002881334847,"C"
11695.470572824,39.7092529239814,202.663195488172,"A"
15031.7767011772,53.8717858694943,197.782992805297,"B"
16411.5153735622,47.9431634112645,197.785064447059,"B"
14852.5267761847,49.713583855457,198.302007573819,"B"
20674.199290675,67.9411207946201,203.274863917844,"C"
16950.495868008,54.6006271873254,200.9523594362,"B"
15817.4583092174,53.4100999612961,196.877028760941,"C"
19437.0947488564,60.1916670715031,199.148116883362,"C"
16739.6049115113,49.7151374142262,202.402853864283,"C"
12725.9898919875,42.120996975062,196.023489028453,"C"
15614.5432685277,47.2989684176681,202.744209628611,"C"
14880.3121117169,44.8775231466041,207.282691980256,"C"
18791.5656420599,54.6874931317129,200.567690867218,"B"
14658.87345979,55.6527001782777,200.740376965002,"C"
19143.0949294457,57.3575839772072,203.046920075333,"B"
17599.7818112363,55.462020462021,197.176824209754,"B"
14121.5034198892,48.1798822635449,188.558250599518,"A"
17070.9726787408,54.0719619633718,199.362043533389,"B"
15466.4591993803,50.18630646341,199.60845117515,"A"
12492.6412341867,44.403359498739,192.079944936099,"A"
11408.1207052828,38.7505039169075,195.284585446975,"B"
15623.8414052567,54.8479884411365,188.369681490389,"C"
16593.9369582655,56.5297165162431,201.850772496801,"B"
15858.0955558419,45.4628346252163,202.523227863468,"C"
15224.1494958296,54.7515116073101,204.206031465016,"B"
21161.8614151328,68.9032602231522,202.009176569599,"B"
15456.9844335974,48.8891551518981,198.106955969201,"C"
10468.9476146513,39.8294446776816,199.937208442493,"A"
15081.1031097222,50.1177982784494,204.638563785041,"B"
15521.4293638206,45.7811965452405,206.933433844943,"B"
17200.0989781417,54.6056512956913,203.265422623418,"B"
15096.5731712999,50.7442141313237,203.048735198361,"B"
14999.6799803766,49.8511844923949,204.584940987524,"B"
14314.9460531548,47.1337388029143,196.076802143099,"B"
12408.8484203182,41.2674486998537,199.595703926341,"C"
13915.5340028997,47.4997545282182,199.896154699633,"A"
16935.265896965,52.588242067254,202.658902605511,"C"
12743.0922443179,43.9712391112285,197.243255013726,"B"
15622.7772800639,48.9410297696597,205.820531675618,"C"
14198.6719809573,46.3380549107282,191.08876356888,"A"
15341.3668448688,44.8259122774803,196.72677072372,"A"
13263.9445350708,49.909101653913,202.910781601942,"A"
15824.8715575425,48.019377137972,202.233353853185,"C"
15055.8578690714,52.5230703813169,199.33866508473,"B"
16647.0800781318,49.0489724439408,200.577029227974,"B"
15782.54644158,49.3737218608399,204.433943003906,"B"
15180.2532425026,51.7372735885948,194.348584983113,"A"
14241.1376490507,50.504865068201,201.24145795432,"B"
16832.8967933726,51.5129298504255,198.607621161369,"C"
21578.0584664676,67.7144956591178,202.141303355871,"A"
13897.8854895849,44.7446642289982,201.23174434005,"A"
14897.197225419,48.5834551866727,189.701665561305,"B"
18364.8918425414,60.5981789792403,198.285984384573,"B"
15402.4217475403,49.6296777492115,210.157612452807,"B"
15201.2221045183,46.5635149664019,201.108023802279,"C"
13717.5530564979,42.9771749676806,202.973217598064,"B"
15079.023358967,53.7982430981527,202.702349827363,"A"
13469.1240757221,42.8856816027767,197.917499836372,"A"
14360.1423552287,50.304996034249,200.243885936055,"B"
15087.4208919403,51.0765255215846,193.865799250378,"C"
18478.6765161884,62.2958926907513,196.41976485095,"B"
15054.2573931012,48.9115496698722,202.033593042932,"A"
14053.0663038,48.5152439014913,199.234950053254,"C"
16250.3849490712,47.1036988795471,206.711477949627,"B"
12398.1509381433,43.3992179121784,193.332721273549,"B"
17944.2316064386,58.7172597196541,199.28009265889,"A"
15764.1748775791,51.6060962878241,202.569758323355,"B"
15935.2461610707,55.0079396053487,202.015854929696,"B"
15994.0914166298,49.6075999545429,209.407705470556,"B"
19167.4627205148,60.6542339079256,209.580914540106,"B"
15131.0096120918,44.6803682465959,199.241688575788,"A"
14792.385263236,51.908804402703,204.496661089312,"A"
15464.8070719169,55.2764188557695,197.640163547195,"B"
13814.251904534,52.0389050688342,189.77246951113,"B"
15844.2435875811,55.8578696511391,206.351209830264,"A"
17201.8765604971,49.7570708066776,198.10321332597,"B"
15179.6055653503,45.8455040080947,199.751913078312,"B"
15677.6061906125,49.0662010625221,198.543172113372,"A"
15281.1015090439,51.5128045966414,201.865306050637,"B"
15034.3443660975,37.5483963183082,203.484450794454,"B"
14725.8418399012,44.8134676296048,198.139314666237,"A"
15245.7115496153,49.7750371104015,202.898113669861,"C"
14969.2143334357,51.6387155979029,201.357098916742,"B"
13312.1779035532,47.9726293470573,199.062294159581,"A"
13301.8804463525,42.4627014098605,197.596698645095,"B"
15825.7737932061,56.4492565263091,202.965212404553,"A"
15291.9465036602,44.4776841624769,204.293417559607,"C"
19037.8836637972,59.0802349973245,199.572490861578,"B"
14126.7518586427,47.4689930908862,198.998267669942,"C"
17212.5100984537,54.0929291919976,193.327845905302,"B"
12887.1471826816,39.159627146934,203.091378603967,"A"
15342.1393551601,48.01108800479,201.824419586382,"C"
14477.5217124728,55.0440036908957,200.328206364299,"B"
12907.1748789811,48.6031913513968,196.206361001354,"B"
12795.3622356287,46.559361411691,196.680261048195,"C"
14789.434527018,55.3938259519465,198.034684630598,"B"
13262.9543218435,46.6620729981132,204.789125668332,"A"
14535.3846869046,50.3509882805681,200.774458425846,"C"
12669.745009861,48.1713534896257,198.787656283891,"C"
17898.0343280213,58.5541543938146,194.730794952302,"C"
16166.6264372359,53.4281600798236,204.035841819417,"C"
14667.7479044433,49.7796412177601,198.915261331635,"B"
13921.8690629121,50.2234680237187,199.923527840061,"A"
14568.0789074408,47.1080578287265,204.561417358233,"B"
16679.7701682648,52.1522715370216,208.358323311041,"A"
18702.7120032381,52.2572988793941,202.251880146427,"C"
16989.737844578,51.2420359201779,195.806565939722,"C"
16176.4719789159,53.3396476891813,199.619358806372,"B"
13820.1847410144,49.8637104663977,190.465242163016,"A"
18133.0088438521,58.3860568410976,201.360833352553,"C"
13786.7853373252,44.3612909867846,199.367356377663,"A"
14100.5649873673,45.926615071459,209.110869997548,"B"
14978.8289619918,47.6426083308508,197.775635337822,"A"
17642.1013768347,55.5739112344238,195.468597123398,"A"
12176.7989970173,36.5536067080238,207.847393700284,"C"
16942.9650104694,47.9390391962451,201.436279804646,"C"
14448.2379571185,51.5420889537943,204.827443105679,"A"
18615.3587009462,56.0408722356326,202.954359768534,"B"
15104.8097829884,51.3264354064546,206.20292465493,"B"
17633.354604487,57.0249769581059,202.448313658373,"B"
15399.5478571257,50.5896822972235,203.749440458961,"C"
16743.4645189253,56.3735941488695,197.154255794491,"B"
17248.006255605,50.2887522958154,198.682902404103,"B"
16059.7396455494,50.9611701940138,203.023099553283,"C"
19202.6192979854,62.1615881895031,199.943800788888,"C"
14307.2122393009,53.4706865754621,196.15055636612,"A"
16732.59521801,48.9621321645073,204.476965931519,"B"
12249.4960568721,39.1984080207704,199.496719229257,"A"
16804.3101486862,51.9908321854631,198.623679783463,"C"
17196.3199448372,56.8007950442255,197.381814921151,"B"
18271.4354301515,58.3318319553167,202.630170045958,"B"
15937.1560046977,53.0563330351823,198.711172542725,"B"
12621.2266181929,47.6117882776576,201.198795084482,"C"
14565.4071079462,47.3780435118019,200.565237531904,"B"
16420.1134979151,50.9503063537493,200.619358405618,"C"
12203.6052031193,47.264547075186,198.283993484108,"A"
15944.475408386,46.2751008796865,200.922459362846,"B"
16346.513677412,52.3781993015206,198.656338088875,"C"
15114.5420633008,50.9161884817563,196.478555735676,"A"
18239.4644286,57.6151221930036,205.619638367702,"C"
17683.3506174969,52.2261141600463,201.31989620797,"B"
12468.6963977745,44.1478582954363,199.133988907017,"A"
15397.6485445954,46.7880484835231,201.341254623421,"A"
15184.1912761219,50.8025237135387,199.290229883223,"B"
19193.3793799615,59.1840376245053,201.164734217971,"C"
15074.4394977482,50.2088177753113,195.874761314031,"C"
15447.7303525627,47.9929228874592,194.481414196611,"A"
17059.4202087253,51.4064109017741,200.39241556061,"A"
18149.771141476,48.7278424672678,195.558515989047,"B"
12164.76651811,42.7974364730883,188.776080770462,"A"
15483.6762429841,53.105387410435,198.196057221587,"A"
15617.4224881751,47.2698074317694,198.909532677643,"B"
15418.4529724989,57.7422117992765,197.614102072439,"B"
12393.703348849,45.7905025136829,196.911251766285,"A"
13763.6755688491,45.6114207953464,202.131111647919,"B"
16499.6098544756,53.18382001026,200.540969526421,"C"
14568.619894268,46.0515281508918,203.14365607708,"B"
14653.2816772447,44.5904799282129,199.945714864556,"B"
16619.6624689286,54.795815536778,198.346045598667,"A"
13260.6283039755,44.0021086810357,198.249934214804,"C"
18032.2560602894,53.9356204188371,199.538387112571,"B"
16262.6317506892,46.5892268481329,210.0129004134,"C"
15060.273783514,50.4138687712091,200.859148185099,"B"
13948.4906288329,46.3847191181053,198.327703743362,"A"
12983.2725041383,49.5488007895314,188.762406723717,"C"
17634.5424325583,65.4808592696381,201.638854639671,"C"
15801.2516216214,51.210225143349,205.73140053825,"B"
14953.6310144421,48.9205316204903,201.729713608363,"B"
17652.0677739902,51.8871374031396,191.701886521177,"B"
14124.5302301279,44.2005970003466,202.783698373253,"C"
13140.6748382153,48.9980243834766,199.967588896004,"A"
15740.1004118519,51.5760956388966,197.486617436309,"A"
18187.605567823,58.9550943720572,200.735832858857,"B"
14371.1796086277,48.0237737615379,202.352278350715,"A"
13699.2675762847,45.5143398682059,197.06609244788,"B"
13285.6040495144,44.9273601097538,200.129652958417,"B"
16517.4596861898,54.1476432613979,202.314616137209,"B"
13192.454534815,43.5735719509406,200.350889689635,"B"
15220.0637229063,50.0165451338777,196.110550835848,"B"
14475.5325083329,47.3713496979625,205.985615131777,"C"
13355.0330563462,53.3318020905138,201.440716170305,"C"
15127.6347989572,51.5189236900587,205.315006385502,"B"
14734.2734288531,54.015534701886,200.480148585844,"B"
15686.9288183964,50.0500837590536,205.051096935447,"C"
15372.1505034146,42.7853443473929,211.159107080361,"B"
16998.3144366977,57.6528374976035,201.585011303793,"C"
13775.2763986347,48.4620100575502,194.65039011391,"B"
14295.8967645226,45.6601972672224,199.869101174385,"C"
13953.4198811009,45.9390747929662,200.740629018824,"A"
17401.4772363377,63.4645790583416,206.519204668866,"C"
13507.6231423374,49.9020516878451,197.41581492892,"A"
15116.5600899647,50.4668043657355,199.795543961744,"C"
14325.6907644597,45.71231658265,200.128853956636,"C"
14596.7689279303,48.5025827984683,188.531688691618,"C"
11934.197897854,45.6258062218046,196.239636023675,"B"
15877.7845648807,44.4285700054318,197.005354804796,"A"
13721.5636033132,50.9018467597969,193.85817215151,"A"
14247.5263037736,47.4435629190747,197.568998363666,"B"
13271.3011445164,50.5295525246966,202.245412902453,"B"
8960.24730638683,29.8187581569973,191.462934426941,"C"
13403.8018798634,34.7907824409462,195.042620883745,"A"
14632.1467342916,44.6666958782147,207.693298909224,"C"
20106.2414732179,65.2936114749414,201.147313531708,"B"
14949.3836171101,52.2053117788829,200.547277144979,"C"
15304.4988324887,45.6013046570937,204.543600358623,"B"
16017.277968411,52.6025023099811,201.79808626516,"A"
14878.5297405831,53.649176619329,193.441075467845,"B"
9961.07532341519,35.1593599409529,198.690768076484,"C"
16486.2259876708,52.4363154372791,195.949314530099,"A"
16418.2896355522,59.2816909131466,197.414953646408,"A"
12863.6280916187,33.2249522820935,201.386264269613,"A"
13650.436943394,50.1122750072053,195.544580432871,"B"
17405.7617485106,50.5834288486084,198.768656948407,"C"
14158.1067701103,47.8973326369477,196.759159523568,"A"
15060.2230561531,49.2989893324051,194.296902308846,"C"
15064.9321617057,47.4672812478516,200.916390335483,"C"
15662.9402969737,50.5539495019866,203.734094331253,"C"
13536.5984881427,51.5807693707526,200.235269476844,"A"
14197.7054815043,46.4334436382489,206.6237365418,"B"
16047.3271321743,52.7689102714721,200.944074213744,"B"
19930.4019491107,63.9648118551735,199.928029474621,"A"
15542.1049811597,55.2495981391689,191.210771979505,"A"
17352.7265126095,51.8394430880199,202.724129955986,"B"
15638.1952513094,52.3366619637846,196.504099753265,"B"
15044.2948899595,50.6630749315715,197.949888051462,"A"
17417.3766427073,52.0894803857808,200.998404406752,"A"
14295.4813583167,50.7532547974654,197.427054998417,"B"
18989.0597736541,53.3670129010664,200.036992041407,"B"
16747.8511783148,51.3563951369056,199.149213866251,"A"
19622.0598786596,57.2427720667326,209.149480876306,"A"
17963.5913345086,52.3891279814619,207.03428560581,"A"
15531.5156531667,48.2653515313628,207.968255532923,"C"
16915.8921305222,45.8066344228453,199.747666479525,"C"
18495.1217788954,53.2327483220098,214.648254732879,"B"
13202.9911866182,41.0542375774507,201.807559379264,"B"
16232.9879802047,50.2678087031347,198.69512232253,"B"
14831.056378594,48.4157475343348,191.90753565627,"C"
15074.7138152615,48.0317908766091,199.013235160726,"C"
14472.9567490121,50.2522271147058,200.379134472502,"A"
18270.3582618354,59.4102032736592,202.020442810473,"B"
19745.0509307925,61.4810034218527,198.452432992845,"C"
14029.3972773753,47.5074464895986,203.218661634617,"B"
15688.4160217825,47.3922203936203,200.160608022606,"C"
14270.0645707373,51.6918886856219,208.772615767568,"B"
15649.3973983128,45.9191434789159,204.413817030076,"A"
15738.1522389159,44.8535356029247,202.67789884152,"A"
17204.7324720002,51.7476550409297,199.42595677025,"A"
14469.9364814528,46.5943147357629,201.584849491477,"B"
16267.4306965048,55.5948853876142,196.103784507169,"A"
15775.1790781537,52.1052483173327,198.807212165272,"C"
19299.4626121581,59.8661767181397,206.96671621619,"B"
16717.7568563548,46.8441720530304,202.226650894213,"A"
15991.9834176147,54.0441357206852,199.579904657648,"B"
14468.1192186996,48.6951120204026,195.910084617493,"B"
14793.6271064531,47.967396004066,202.837541931855,"B"
15397.8444821923,51.8306540329191,197.274997615364,"B"
15510.4373548388,54.3345032093772,195.314709004834,"A"
13501.5366151456,39.6581366850258,203.927914449216,"C"
13719.2522334154,44.4824467068493,191.380226140507,"A"
18093.3925873833,52.01389325191,204.622330379695,"B"
14507.013392291,49.2706303910121,203.033976953933,"C"
16336.4576489892,53.7993293039171,198.550840604658,"C"
17757.5297648332,52.6321525075561,201.264470815365,"A"
16004.7411787548,52.2122014253613,198.89439333432,"C"
16204.0509091105,52.9721975223186,201.628696940113,"C"
14465.9783236517,44.9626497524664,200.564462498605,"B"
17837.3036400382,53.3188490782247,188.286114572813,"B"
12689.0092948114,40.0143611768192,200.046094967509,"B"
14413.4476747147,44.9930607683369,202.44499563941,"B"
15072.6343501099,49.8986798690958,193.941928940894,"C"
19169.0154114478,63.1981695424027,201.904555590291,"C"
15987.7634044376,48.976599493498,207.137357745925,"C"
16843.6126901037,47.9652754484375,199.920108660027,"B"
17419.4202725949,50.7267253558962,202.986554150681,"A"
13058.8368901314,44.8246082479228,206.882404956322,"B"
16926.3081348078,53.7516248048346,198.665137754427,"B"
14056.4777951254,50.7430222285423,195.003292513685,"B"
12532.8872962801,42.778571857818,199.877828871246,"A"
16441.8583399057,49.8365097961062,200.844155486086,"A"
13009.9887798131,36.8825736431291,208.531793867012,"B"
14733.207844879,45.1771464358705,200.736238689437,"A"
15919.2375921339,48.3345042304868,195.402278660603,"B"
16044.0887536401,44.506761969289,199.875056304016,"B"
16569.8381272975,47.2325336903861,197.255182695909,"C"
16037.457178293,49.7450330357771,192.411672504254,"B"
14987.8644385555,49.2755902318825,200.045641834781,"B"
17134.5524009199,51.7219642379351,214.697405431582,"A"
16041.6384337226,46.5899187575062,199.962147488727,"A"
16460.6998701501,54.3544260919148,202.298933942058,"A"
11615.5643205577,41.9482695265707,199.588717870457,"A"
14309.6480933817,46.8053040478327,201.503362399777,"A"
12855.5459031541,48.0029522104488,192.613545380688,"B"
19556.0603569704,57.0279475083066,199.64244565763,"B"
13796.1017849924,49.2117363638682,199.988116400412,"B"
14458.6740756027,50.2368698381702,200.866192715314,"A"
13968.0515966464,41.1750386774526,203.826877183272,"B"
15966.3020011439,46.0436251977718,208.576819298436,"C"
14683.0309526827,47.3074285746774,198.43845845306,"B"
15393.4133514038,48.6062498459469,196.338402024358,"B"
18336.4019195126,60.5332855955976,199.208399331674,"B"
18097.3882718261,61.8727459319209,204.24464361656,"B"
15128.9069961786,49.0457491128445,192.949643917331,"B"
13079.3238218971,38.08049274047,197.530724489073,"C"
14965.2150242585,48.4834042980169,203.832925914214,"A"
10599.0392147925,31.7206609858592,196.780586998888,"A"
17906.322228516,58.7853412788217,202.821603738544,"B"
15728.9809594146,54.0143324291635,198.180879924081,"A"
15065.0736158304,45.4921392091932,199.10848705657,"A"
15655.6449578858,45.5764325909141,202.984590494644,"C"
15575.9322356236,51.1843250765855,199.456243432506,"B"
17089.7811497431,50.7300842561031,201.04534614044,"B"
